customer_id,order_date,order_value
CUST-0133965,2025-04-14,1483.98
CUST-0133965,2025-06-15,2472.94
CUST-0133965,2025-08-12,1791.69
CUST-0133965,2025-08-21,2540.95
CUST-0133965,2025-08-22,150.0
CUST-0133981,2025-11-01,1863.1
CUST-0133981,2026-01-03,1421.27
CUST-0134056,2025-05-19,1672.56
CUST-0134056,2025-07-10,1514.93
CUST-0134056,2025-09-21,1248.37
CUST-0134056,2025-10-29,2177.26
CUST-0134056,2025-12-07,1155.96
CUST-0134063,2025-09-07,2091.69
CUST-0134063,2025-11-15,1495.81
CUST-0134063,2025-11-24,989.81
CUST-0134066,2025-07-09,1803.69
CUST-0134066,2025-07-28,1911.98
CUST-0134066,2025-08-01,807.63
CUST-0134076,2025-06-01,1384.6
CUST-0134076,2025-08-14,2203.13
CUST-0134100,2026-01-05,1073.54
CUST-0134100,2026-02-10,150.0
CUST-0134102,2025-02-09,881.53
CUST-0134107,2025-10-07,736.59
CUST-0134107,2025-11-25,2175.88
CUST-0134107,2025-11-26,1768.31
CUST-0134111,2025-12-08,1287.41
CUST-0134111,2026-01-14,1094.88
CUST-0134115,2025-11-06,2508.33
CUST-0134115,2025-11-12,618.12
CUST-0134115,2025-12-06,1264.43
CUST-0134176,2025-03-16,1532.64
CUST-0134176,2025-04-06,1817.53
CUST-0134199,2025-09-18,1265.9
CUST-0134213,2025-11-23,1269.33
CUST-0134213,2026-01-13,1730.5
CUST-0134213,2026-02-24,2020.44
CUST-0134225,2025-10-16,2324.17
CUST-0134230,2025-10-27,1227.4
CUST-0134230,2025-12-17,2146.05
CUST-0134230,2026-02-03,1408.49
CUST-0134238,2025-06-24,2330.38
CUST-0134238,2025-07-28,2368.89
CUST-0134238,2025-09-19,644.63
CUST-0134238,2025-11-08,839.21
CUST-0134241,2025-06-18,1097.46
CUST-0134241,2025-07-17,834.94
CUST-0134241,2025-08-10,1531.29
CUST-0134241,2025-09-14,1429.68
CUST-0134260,2025-03-22,2158.76
CUST-0134260,2025-05-04,1595.72
CUST-0134260,2025-06-24,1834.87
CUST-0134265,2025-03-17,872.78
CUST-0134265,2025-04-13,1000.45
CUST-0134265,2025-05-29,1556.47
CUST-0134282,2025-07-27,1583.52
CUST-0134282,2025-08-05,1335.07
CUST-0134282,2025-09-10,1048.87
CUST-0134282,2025-10-11,2088.89
CUST-0134282,2025-11-19,1190.05
CUST-0134291,2025-02-20,1651.86
CUST-0134291,2025-04-15,1614.77
CUST-0134291,2025-04-29,615.3
CUST-0134291,2025-05-13,975.24
CUST-0134291,2025-05-23,2109.66
CUST-0134296,2026-01-29,1471.33
CUST-0134298,2025-05-18,692.13
CUST-0134298,2025-07-14,1066.37
CUST-0134320,2025-01-18,1660.49
CUST-0134320,2025-04-01,1508.06
CUST-0134338,2025-11-11,916.21
CUST-0134338,2025-12-12,1046.69
CUST-0134338,2026-01-12,473.41
CUST-0134355,2025-11-13,1082.94
CUST-0134355,2025-11-28,1445.06
CUST-0134355,2026-02-02,1691.82
CUST-0134356,2025-06-25,1036.44
CUST-0134356,2025-08-26,1431.2
CUST-0134356,2025-09-13,2019.47
CUST-0134356,2025-10-24,1157.45
CUST-0134431,2025-03-11,1362.9
CUST-0134431,2025-03-28,1847.07
CUST-0134431,2025-04-10,1188.72
CUST-0134431,2025-04-16,150.0
CUST-0134451,2025-08-20,263.46
CUST-0134451,2025-10-16,1695.94
CUST-0134451,2025-12-11,1729.09
CUST-0134454,2025-08-21,1330.93
CUST-0134454,2025-10-29,962.6
CUST-0134454,2025-11-13,1529.96
CUST-0134454,2026-01-13,1735.13
CUST-0134493,2025-12-18,1312.36
CUST-0134493,2026-01-30,1541.42
CUST-0134522,2025-07-08,1291.01
CUST-0134522,2025-09-13,1601.68
CUST-0134534,2025-10-08,2598.71
CUST-0134534,2025-12-03,2163.93
CUST-0134534,2025-12-21,943.86
CUST-0134549,2025-12-07,1392.57
CUST-0134549,2026-01-11,3115.26
CUST-0134549,2026-02-20,599.3
CUST-0134549,2026-02-26,2310.47
CUST-0134556,2025-07-06,647.07
CUST-0134565,2025-07-07,893.96
CUST-0134597,2025-05-12,2194.08
CUST-0134606,2025-06-18,1551.33
CUST-0134723,2026-01-15,1876.44
CUST-0134728,2025-03-29,1508.93
CUST-0134728,2025-05-24,922.32
CUST-0134749,2025-12-22,1663.21
CUST-0134749,2026-02-27,2661.69
CUST-0134763,2025-07-26,2156.83
CUST-0134763,2025-09-09,1893.02
CUST-0134763,2025-10-06,1524.62
CUST-0134763,2025-11-06,1590.52
CUST-0134813,2025-06-03,1782.58
CUST-0134813,2025-07-31,2639.1
CUST-0134813,2025-09-11,883.29
CUST-0134813,2025-10-27,1515.02
CUST-0134818,2026-01-26,1084.29
CUST-0134818,2026-02-16,2907.69
CUST-0134818,2026-02-22,1055.0
CUST-0134843,2026-01-10,2124.9
CUST-0134843,2026-01-22,1457.76
CUST-0134860,2025-02-27,1725.19
CUST-0134860,2025-04-15,1098.41
CUST-0134860,2025-06-07,1276.91
CUST-0134869,2025-03-13,978.75
CUST-0134869,2025-03-16,1205.49
CUST-0134869,2025-04-28,2172.11
CUST-0134876,2025-08-19,558.8
CUST-0134876,2025-08-25,1988.77
CUST-0134876,2025-10-19,2116.59
CUST-0134876,2025-11-21,1669.48
CUST-0134899,2025-09-13,1367.78
CUST-0134899,2025-11-04,1505.19
CUST-0134919,2025-12-30,2223.57
CUST-0134934,2025-12-18,1659.71
CUST-0134934,2026-01-27,1129.37
CUST-0134941,2025-12-17,548.95
CUST-0134960,2025-03-10,1813.19
CUST-0134960,2025-04-11,1648.79
CUST-0134971,2026-02-22,1238.99
CUST-0134976,2025-08-23,1884.61
CUST-0134976,2025-10-23,1258.66
CUST-0134976,2025-12-01,1468.22
CUST-0134976,2025-12-02,1523.49
CUST-0134976,2025-12-20,863.39
CUST-0134998,2025-12-12,2045.64
CUST-0134998,2026-01-03,1041.99
CUST-0135009,2025-08-21,1278.1
CUST-0135009,2025-11-03,1202.94
CUST-0135017,2025-05-15,1346.61
CUST-0135017,2025-07-02,2086.23
CUST-0135017,2025-07-15,869.27
CUST-0135017,2025-07-16,803.83
CUST-0135038,2025-05-10,1853.35
CUST-0135038,2025-05-16,1361.67
CUST-0135038,2025-06-04,1284.16
CUST-0135038,2025-08-06,919.0
CUST-0135038,2025-09-02,1522.43
CUST-0135070,2025-01-11,1328.01
CUST-0135070,2025-01-17,774.76
CUST-0135070,2025-01-28,738.14
CUST-0135070,2025-02-08,819.97
CUST-0135070,2025-02-10,2382.73
CUST-0135070,2025-03-04,1313.22
CUST-0135117,2025-12-10,2178.32
CUST-0135117,2026-02-07,2689.56
CUST-0135121,2025-12-20,530.28
CUST-0135121,2026-03-01,1522.26
CUST-0135148,2025-10-03,987.15
CUST-0135148,2025-10-11,1793.89
CUST-0135148,2025-11-04,1326.29
CUST-0135148,2025-12-01,1458.71
CUST-0135148,2026-02-06,482.14
CUST-0135151,2026-01-16,2375.72
CUST-0135157,2025-04-27,458.26
CUST-0135157,2025-05-26,2962.81
CUST-0135157,2025-06-21,1866.3
CUST-0135161,2025-02-17,2075.44
CUST-0135161,2025-03-26,1435.7
CUST-0135161,2025-05-12,1948.3
CUST-0135195,2025-03-13,2280.79
CUST-0135195,2025-03-31,2036.57
CUST-0135195,2025-05-22,2027.45
CUST-0135200,2025-09-04,874.64
CUST-0135200,2025-11-11,1673.08
CUST-0135200,2026-01-11,462.77
CUST-0135201,2025-11-14,2290.15
CUST-0135201,2026-01-27,1150.85
CUST-0135227,2025-04-27,834.98
CUST-0135227,2025-06-21,1060.18
CUST-0135227,2025-07-15,2273.4
CUST-0135227,2025-08-04,150.0
CUST-0135238,2025-09-06,2006.17
CUST-0135238,2025-10-19,1926.25
CUST-0135238,2025-11-19,356.35
CUST-0135238,2025-11-24,1959.23
CUST-0135244,2025-12-16,1528.8
CUST-0135244,2026-01-20,2098.54
CUST-0135245,2025-10-28,744.75
CUST-0135245,2026-01-03,1335.26
CUST-0135267,2025-12-20,879.76
CUST-0135267,2025-12-28,1749.2
CUST-0135267,2026-02-27,2516.85
CUST-0135286,2025-09-24,2287.24
CUST-0135286,2025-11-28,1873.48
CUST-0135286,2026-02-07,2025.5
CUST-0135286,2026-02-25,1163.22
CUST-0135290,2025-09-25,1369.72
CUST-0135290,2025-12-02,2341.45
CUST-0135293,2025-03-02,1322.64
CUST-0135293,2025-04-18,150.0
CUST-0135293,2025-06-27,2783.61
CUST-0135293,2025-08-18,582.58
CUST-0135293,2025-08-27,679.1
CUST-0135301,2025-12-28,1690.94
CUST-0135301,2026-01-17,2243.54
CUST-0135312,2025-01-31,2201.37
CUST-0135312,2025-02-08,1529.54
CUST-0135312,2025-04-09,1750.23
CUST-0135316,2025-12-10,1229.51
CUST-0135316,2026-01-24,1915.47
CUST-0135317,2025-02-04,973.35
CUST-0135317,2025-04-02,1148.84
CUST-0135317,2025-04-30,863.03
CUST-0135317,2025-06-25,2192.42
CUST-0135317,2025-07-23,1131.05
CUST-0135321,2025-03-05,761.26
CUST-0135321,2025-03-27,1125.1
CUST-0135391,2025-04-01,798.73
CUST-0135391,2025-05-17,1658.8
CUST-0135391,2025-06-02,1719.84
CUST-0135391,2025-06-13,2085.18
CUST-0135391,2025-06-20,1903.94
CUST-0135394,2025-10-03,1656.18
CUST-0135394,2025-12-12,923.11
CUST-0135394,2026-02-20,2317.82
CUST-0135411,2025-05-02,1453.86
CUST-0135411,2025-07-02,1937.16
CUST-0135411,2025-08-23,2277.65
CUST-0135411,2025-10-05,2711.03
CUST-0135426,2025-07-22,1050.91
CUST-0135426,2025-09-19,1474.05
CUST-0135426,2025-10-16,697.08
CUST-0135430,2025-09-21,898.19
CUST-0135430,2025-10-25,1625.68
CUST-0135444,2025-08-31,1087.71
CUST-0135444,2025-09-15,480.94
CUST-0135444,2025-10-07,1295.26
CUST-0135444,2025-10-18,1874.91
CUST-0135460,2025-07-16,1548.57
CUST-0135460,2025-08-15,2121.63
CUST-0135460,2025-08-18,2307.22
CUST-0135460,2025-09-29,489.05
CUST-0135464,2025-09-01,1005.56
CUST-0135464,2025-10-20,774.27
CUST-0135464,2025-11-21,2867.72
CUST-0135464,2025-12-08,1757.58
CUST-0135464,2026-02-06,1703.52
CUST-0135487,2025-10-24,2324.3
CUST-0135487,2025-12-24,1536.8
CUST-0135487,2026-02-15,1057.74
CUST-0135519,2025-12-01,1533.28
CUST-0135519,2025-12-02,2501.54
CUST-0135519,2026-02-08,1702.11
CUST-0135540,2025-04-05,1412.24
CUST-0135540,2025-04-10,1250.15
CUST-0135546,2025-03-26,1161.21
CUST-0135546,2025-05-12,2681.48
CUST-0135546,2025-06-05,1007.64
CUST-0135583,2025-12-01,851.81
CUST-0135583,2026-02-07,854.97
CUST-0135589,2025-04-12,1441.18
CUST-0135589,2025-05-26,1802.31
CUST-0135589,2025-07-12,2406.84
CUST-0135589,2025-08-06,1730.99
CUST-0135589,2025-08-29,641.27
CUST-0135605,2025-07-23,1341.57
CUST-0135605,2025-09-30,1982.52
CUST-0135605,2025-10-23,688.0
CUST-0135618,2025-06-09,1370.48
CUST-0135618,2025-08-17,1650.8
CUST-0135618,2025-10-14,2003.47
CUST-0135627,2025-04-06,2466.3
CUST-0135627,2025-06-11,2492.04
CUST-0135645,2025-03-12,2492.16
CUST-0135645,2025-05-05,649.11
CUST-0135645,2025-05-22,1182.6
CUST-0135645,2025-07-07,2131.68
CUST-0135650,2025-10-10,1114.02
CUST-0135650,2025-11-30,150.0
CUST-0135650,2025-12-21,1834.32
CUST-0135650,2026-01-21,1897.97
CUST-0135681,2025-08-20,2126.99
CUST-0135681,2025-09-11,2298.02
CUST-0135681,2025-09-13,1601.98
CUST-0135681,2025-09-27,1764.42
CUST-0135681,2025-12-10,441.89
CUST-0135693,2025-07-17,1016.33
CUST-0135693,2025-08-31,1938.38
CUST-0135697,2026-01-20,676.33
CUST-0135709,2025-03-13,2688.37
CUST-0135709,2025-05-11,1974.01
CUST-0135709,2025-05-22,1890.89
CUST-0135709,2025-06-22,2070.11
CUST-0135709,2025-06-26,1027.34
CUST-0135709,2025-07-31,2398.07
CUST-0135722,2025-07-01,1381.13
CUST-0135722,2025-07-14,1131.95
CUST-0135722,2025-08-09,2607.26
CUST-0135722,2025-10-18,1612.8
CUST-0135722,2025-10-23,850.66
CUST-0135727,2025-10-24,1006.96
CUST-0135727,2025-11-03,384.42
CUST-0135727,2026-01-13,692.81
CUST-0135727,2026-01-27,1813.69
CUST-0135744,2025-05-16,2135.27
CUST-0135744,2025-07-13,496.35
CUST-0135754,2025-07-17,150.0
CUST-0135781,2025-12-18,1565.84
CUST-0135781,2026-02-08,2535.34
CUST-0135822,2025-07-31,1515.37
CUST-0135822,2025-08-18,1795.65
CUST-0135822,2025-10-10,1670.54
CUST-0135822,2025-12-21,2181.37
CUST-0135832,2025-03-21,1012.18
CUST-0135832,2025-05-12,1695.91
CUST-0135832,2025-06-23,1165.94
CUST-0135832,2025-09-03,1043.85
CUST-0135832,2025-11-03,820.78
CUST-0135879,2026-01-07,1540.34
CUST-0135879,2026-02-04,1029.4
CUST-0135888,2025-03-09,1314.81
CUST-0135888,2025-03-20,2442.23
CUST-0135888,2025-05-24,1115.37
CUST-0135888,2025-06-09,1531.21
CUST-0135888,2025-06-12,2127.87
CUST-0135893,2025-04-12,1019.23
CUST-0135904,2026-01-08,581.53
CUST-0135904,2026-02-24,1263.66
CUST-0135909,2025-03-22,1540.58
CUST-0135909,2025-04-07,1425.01
CUST-0135909,2025-04-13,1107.1
CUST-0135909,2025-05-31,870.83
CUST-0135909,2025-07-01,960.92
CUST-0135915,2025-06-27,2604.35
CUST-0135915,2025-08-03,2469.15
CUST-0135915,2025-08-14,368.47
CUST-0135915,2025-08-26,1449.88
CUST-0135918,2025-10-21,1845.14
CUST-0135933,2025-11-26,1427.46
CUST-0135933,2026-02-05,2814.52
CUST-0135943,2025-04-06,1012.74
CUST-0135943,2025-05-13,1724.75
CUST-0135943,2025-06-23,975.02
CUST-0135952,2026-01-09,1795.51
CUST-0135956,2025-07-15,1904.49
CUST-0135956,2025-08-07,1168.68
CUST-0135987,2026-01-12,1555.0
CUST-0135987,2026-01-30,1603.54
CUST-0135987,2026-02-19,1340.88
CUST-0135989,2025-06-16,846.97
CUST-0135989,2025-08-03,921.44
CUST-0135989,2025-09-20,1772.66
CUST-0135989,2025-09-24,1974.97
CUST-0135989,2025-10-24,819.0
CUST-0136009,2026-01-03,1495.91
CUST-0136009,2026-02-01,1555.63
CUST-0136010,2025-11-01,1095.0
CUST-0136010,2026-01-05,992.27
CUST-0136071,2025-02-26,1837.41
CUST-0136071,2025-03-10,2128.08
CUST-0136071,2025-04-22,1426.5
CUST-0136078,2025-03-06,560.88
CUST-0136078,2025-04-14,2026.04
CUST-0136078,2025-06-10,1919.0
CUST-0136078,2025-06-18,1839.34
CUST-0136097,2025-07-29,1537.6
CUST-0136097,2025-09-15,2336.52
CUST-0136124,2026-01-22,870.94
CUST-0136124,2026-02-03,909.73
CUST-0136156,2025-04-04,2468.82
CUST-0136168,2025-06-03,2598.08
CUST-0136182,2025-12-05,1025.05
CUST-0136182,2026-01-07,2059.58
CUST-0136182,2026-01-18,150.0
CUST-0136202,2025-08-02,959.2
CUST-0136202,2025-08-30,2464.46
CUST-0136202,2025-09-17,407.22
CUST-0136202,2025-11-18,2360.66
CUST-0136202,2026-01-19,1731.94
CUST-0136202,2026-02-05,1891.63
CUST-0136234,2025-12-10,1989.5
CUST-0136234,2026-01-16,2164.87
CUST-0136253,2025-10-26,2536.32
CUST-0136253,2025-12-29,230.69
CUST-0136253,2026-02-05,2164.38
CUST-0136269,2025-08-02,1489.66
CUST-0136269,2025-09-24,240.28
CUST-0136269,2025-11-25,2297.18
CUST-0136272,2025-12-30,837.1
CUST-0136276,2025-03-04,2760.14
CUST-0136276,2025-03-17,1735.42
CUST-0136276,2025-04-17,1187.45
CUST-0136336,2025-11-12,841.53
CUST-0136336,2026-01-04,2369.25
CUST-0136336,2026-02-16,920.16
CUST-0136374,2025-05-22,2021.24
CUST-0136374,2025-07-07,1127.19
CUST-0136374,2025-08-23,2264.02
CUST-0136380,2025-09-26,714.16
CUST-0136380,2025-10-21,1982.55
CUST-0136380,2025-10-23,1597.13
CUST-0136381,2025-11-14,1260.39
CUST-0136381,2026-01-23,2034.69
CUST-0136381,2026-02-26,1405.41
CUST-0136383,2025-03-12,1888.04
CUST-0136383,2025-05-15,1385.9
CUST-0136383,2025-05-23,1985.77
CUST-0136383,2025-06-18,933.0
CUST-0136383,2025-08-18,961.61
CUST-0136397,2025-05-16,2370.7
CUST-0136397,2025-07-13,618.45
CUST-0136397,2025-08-17,150.0
CUST-0136397,2025-09-24,923.16
CUST-0136397,2025-10-12,1245.72
CUST-0136426,2025-06-15,460.78
CUST-0136426,2025-06-17,2291.17
CUST-0136426,2025-07-18,1438.65
CUST-0136426,2025-07-31,458.51
CUST-0136426,2025-09-21,1827.59
CUST-0136437,2025-07-05,829.51
CUST-0136459,2025-05-18,2119.42
CUST-0136459,2025-05-23,1679.67
CUST-0136459,2025-06-28,1914.03
CUST-0136459,2025-08-20,1235.86
CUST-0136459,2025-11-01,545.27
CUST-0136466,2025-11-23,1078.27
CUST-0136466,2026-01-16,521.54
CUST-0136483,2025-09-16,3403.5
CUST-0136483,2025-11-18,1435.97
CUST-0136483,2025-12-10,1240.03
CUST-0136483,2025-12-20,2270.16
CUST-0136495,2025-10-01,1444.58
CUST-0136495,2025-11-14,931.32
CUST-0136495,2025-12-12,1240.18
CUST-0136495,2026-01-15,1044.53
CUST-0136560,2025-03-21,925.05
CUST-0136560,2025-04-10,1884.22
CUST-0136560,2025-04-13,1455.76
CUST-0136560,2025-05-11,1024.78
CUST-0136563,2025-06-19,918.37
CUST-0136563,2025-08-15,1237.5
CUST-0136563,2025-09-24,830.27
CUST-0136563,2025-10-03,1800.61
CUST-0136563,2025-10-20,1386.6
CUST-0136563,2025-12-26,1715.18
CUST-0136563,2026-01-07,1683.62
CUST-0136566,2025-07-28,693.65
CUST-0136566,2025-08-08,1769.19
CUST-0136605,2025-03-21,2108.42
CUST-0136605,2025-04-15,1293.9
CUST-0136605,2025-05-10,885.59
CUST-0136605,2025-07-08,1198.69
CUST-0136605,2025-09-07,1063.06
CUST-0136614,2026-01-07,1701.99
CUST-0136634,2025-06-02,1936.81
CUST-0136634,2025-07-09,1538.77
CUST-0136635,2025-05-22,766.24
CUST-0136635,2025-07-29,992.32
CUST-0136635,2025-08-31,2220.94
CUST-0136635,2025-09-28,1389.97
CUST-0136635,2025-12-04,1988.06
CUST-0136647,2025-11-03,1061.03
CUST-0136647,2026-01-09,1028.27
CUST-0136666,2025-04-06,1296.35
CUST-0136666,2025-05-26,1614.1
CUST-0136666,2025-06-12,1302.9
CUST-0136666,2025-06-14,2728.82
CUST-0136681,2025-02-06,1497.32
CUST-0136681,2025-03-26,2523.36
CUST-0136681,2025-05-02,1243.27
CUST-0136681,2025-06-22,1440.75
CUST-0136681,2025-07-09,1049.5
CUST-0136682,2025-09-15,2333.27
CUST-0136682,2025-11-11,1384.29
CUST-0136682,2025-11-29,2330.78
CUST-0136682,2026-02-09,1577.14
CUST-0136727,2025-05-11,697.52
CUST-0136727,2025-06-22,1291.21
CUST-0136727,2025-07-05,1379.47
CUST-0136732,2025-04-13,1816.02
CUST-0136732,2025-05-05,1768.97
CUST-0136732,2025-05-21,150.0
CUST-0136732,2025-06-14,1008.31
CUST-0136745,2025-01-17,1169.66
CUST-0136745,2025-01-21,1459.55
CUST-0136745,2025-02-28,1100.18
CUST-0136802,2025-01-24,1491.33
CUST-0136802,2025-02-28,2557.38
CUST-0136802,2025-04-05,2100.96
CUST-0136805,2025-03-24,1429.82
CUST-0136805,2025-04-12,422.55
CUST-0136805,2025-05-17,1249.63
CUST-0136805,2025-07-10,662.89
CUST-0136818,2025-03-14,2045.26
CUST-0136818,2025-05-03,1879.88
CUST-0136823,2025-07-19,2116.46
CUST-0136823,2025-08-05,1122.27
CUST-0136823,2025-08-07,1672.72
CUST-0136829,2025-02-22,2559.64
CUST-0136829,2025-03-12,1342.5
CUST-0136842,2025-10-21,1432.49
CUST-0136878,2025-07-17,1764.93
CUST-0136890,2025-02-02,1179.76
CUST-0136890,2025-02-06,1908.36
CUST-0136890,2025-04-03,2281.19
CUST-0136890,2025-04-04,1600.18
CUST-0136890,2025-05-03,1274.85
CUST-0136890,2025-07-13,2164.37
CUST-0136909,2025-12-09,2448.25
CUST-0136909,2026-01-14,1837.69
CUST-0136912,2025-11-04,2238.38
CUST-0136912,2025-11-14,1595.49
CUST-0136916,2025-07-15,1077.81
CUST-0136916,2025-07-30,1029.91
CUST-0136916,2025-09-15,961.08
CUST-0136932,2025-07-28,2103.25
CUST-0136932,2025-08-09,1105.94
CUST-0136932,2025-10-14,2738.67
CUST-0136932,2025-11-27,1207.28
CUST-0136935,2025-12-15,1092.81
CUST-0136935,2026-02-04,1547.7
CUST-0136935,2026-02-28,1593.83
CUST-0136960,2025-09-06,2131.07
CUST-0136960,2025-10-14,851.07
CUST-0136960,2025-12-11,597.68
CUST-0136965,2025-11-12,1537.48
CUST-0136965,2026-01-14,2120.15
CUST-0136965,2026-01-20,1275.03
CUST-0136965,2026-01-28,1084.99
CUST-0136966,2025-08-08,1244.83
CUST-0136966,2025-10-07,1763.98
CUST-0136995,2025-12-26,1415.78
CUST-0136995,2026-02-13,1410.78
CUST-0137005,2025-09-27,2041.58
CUST-0137005,2025-12-03,410.36
CUST-0137009,2026-02-19,1959.94
CUST-0137021,2025-07-22,2071.28
CUST-0137021,2025-09-14,1678.08
CUST-0137021,2025-09-20,2152.66
CUST-0137021,2025-09-28,2190.1
CUST-0137025,2025-11-13,1584.95
CUST-0137025,2025-12-23,1029.3
CUST-0137025,2026-02-24,1799.03
CUST-0137037,2025-06-07,1084.88
CUST-0137037,2025-06-13,1112.93
CUST-0137037,2025-07-10,814.21
CUST-0137037,2025-08-26,2086.33
CUST-0137043,2025-09-08,1199.62
CUST-0137043,2025-10-27,2353.05
CUST-0137043,2025-11-19,1665.46
CUST-0137043,2026-01-07,1774.72
CUST-0137043,2026-02-25,1865.49
CUST-0137094,2025-07-29,1419.88
CUST-0137107,2025-06-15,1276.99
CUST-0137107,2025-06-18,1467.46
CUST-0137107,2025-08-31,867.18
CUST-0137107,2025-09-15,1314.81
CUST-0137107,2025-11-04,1021.32
CUST-0137147,2025-02-28,1578.2
CUST-0137147,2025-05-09,2052.98
CUST-0137147,2025-05-27,800.05
CUST-0137147,2025-07-02,1870.96
CUST-0137165,2025-06-22,1429.83
CUST-0137165,2025-08-09,1536.94
CUST-0137165,2025-10-08,649.53
CUST-0137165,2025-10-19,584.76
CUST-0137179,2025-12-23,1673.82
CUST-0137179,2026-01-18,2197.79
CUST-0137250,2025-05-16,814.53
CUST-0137297,2025-05-11,437.42
CUST-0137297,2025-07-04,1945.62
CUST-0137297,2025-07-22,1524.65
CUST-0137297,2025-09-22,1674.34
CUST-0137297,2025-11-24,1252.36
CUST-0137325,2025-02-20,2298.78
CUST-0137325,2025-03-04,1584.19
CUST-0137325,2025-04-08,2357.14
CUST-0137331,2025-12-02,2182.55
CUST-0137331,2026-01-08,1588.6
CUST-0137346,2025-05-22,1005.47
CUST-0137346,2025-06-20,268.2
CUST-0137346,2025-09-02,2406.54
CUST-0137356,2025-03-12,1363.03
CUST-0137356,2025-05-21,1776.1
CUST-0137356,2025-05-28,1994.68
CUST-0137363,2025-07-03,1959.22
CUST-0137363,2025-08-20,989.2
CUST-0137369,2026-01-26,1060.57
CUST-0137383,2025-09-21,1741.36
CUST-0137383,2025-11-10,185.07
CUST-0137434,2025-09-23,1842.05
CUST-0137434,2025-10-24,1523.04
CUST-0137450,2025-03-25,472.53
CUST-0137450,2025-05-04,1340.73
CUST-0137450,2025-05-23,665.07
CUST-0137450,2025-07-19,667.83
CUST-0137450,2025-07-29,1814.83
CUST-0137452,2025-03-17,710.02
CUST-0137452,2025-04-12,1882.28
CUST-0137452,2025-04-25,2525.73
CUST-0137453,2025-06-01,2320.54
CUST-0137453,2025-08-06,1544.0
CUST-0137463,2025-09-06,1230.23
CUST-0137463,2025-10-18,1456.37
CUST-0137463,2025-12-12,1056.57
CUST-0137511,2025-10-10,2133.02
CUST-0137511,2025-11-27,988.34
CUST-0137520,2026-01-30,1006.29
CUST-0137533,2025-06-24,516.19
CUST-0137533,2025-09-05,1041.55
CUST-0137533,2025-11-11,1763.35
CUST-0137533,2025-12-17,1806.35
CUST-0137533,2026-01-02,1130.53
CUST-0137552,2025-08-25,1867.75
CUST-0137552,2025-10-21,1875.68
CUST-0137569,2025-04-27,1027.29
CUST-0137569,2025-05-01,1133.55
CUST-0137597,2025-02-13,1367.11
CUST-0137597,2025-04-26,842.75
CUST-0137600,2025-10-15,846.32
CUST-0137600,2025-11-17,1621.03
CUST-0137600,2025-12-28,1087.27
CUST-0137602,2025-07-05,1135.26
CUST-0137602,2025-08-13,1960.07
CUST-0137614,2026-01-10,1841.67
CUST-0137632,2025-12-21,413.61
CUST-0137632,2026-02-15,1034.37
CUST-0137634,2025-06-12,2336.38
CUST-0137634,2025-07-29,1816.19
CUST-0137634,2025-09-24,951.5
CUST-0137634,2025-10-15,1582.47
CUST-0137641,2025-05-03,1565.38
CUST-0137641,2025-06-07,2547.1
CUST-0137641,2025-07-18,1176.08
CUST-0137641,2025-08-08,2050.77
CUST-0137641,2025-08-22,1009.45
CUST-0137643,2025-11-10,1663.61
CUST-0137643,2026-01-22,795.16
CUST-0137673,2025-09-03,1175.06
CUST-0137673,2025-09-26,1551.74
CUST-0137673,2025-10-30,1681.4
CUST-0137677,2025-10-08,1481.73
CUST-0137677,2025-10-27,1243.98
CUST-0137680,2026-01-03,1006.45
CUST-0137680,2026-02-14,385.58
CUST-0137683,2025-12-22,2233.48
CUST-0137683,2026-01-30,1635.08
CUST-0137705,2025-04-12,1202.32
CUST-0137705,2025-06-11,1360.8
CUST-0137705,2025-07-18,803.18
CUST-0137721,2025-09-28,1630.97
CUST-0137721,2025-12-02,1422.22
CUST-0137721,2026-01-20,2165.98
CUST-0137741,2025-11-04,1973.45
CUST-0137749,2025-04-29,1060.08
CUST-0137749,2025-06-01,1639.33
CUST-0137749,2025-07-19,1393.77
CUST-0137754,2025-10-31,582.76
CUST-0137754,2025-11-09,1982.58
CUST-0137754,2025-11-26,566.96
CUST-0137754,2026-01-15,1656.68
CUST-0137754,2026-02-08,2059.79
CUST-0137769,2025-11-21,1922.56
CUST-0137769,2026-01-22,1860.46
CUST-0137777,2025-11-06,1620.82
CUST-0137777,2026-01-17,870.0
CUST-0137780,2025-12-05,2470.24
CUST-0137780,2026-01-01,1038.03
CUST-0137780,2026-01-30,642.73
CUST-0137804,2025-04-18,2584.76
CUST-0137804,2025-06-27,1262.17
CUST-0137804,2025-08-26,1106.82
CUST-0137805,2025-09-29,986.24
CUST-0137805,2025-11-03,1578.16
CUST-0137809,2025-07-25,2317.67
CUST-0137813,2025-04-07,2287.25
CUST-0137813,2025-06-02,1196.17
CUST-0137816,2025-05-14,553.64
CUST-0137816,2025-05-16,1976.62
CUST-0137816,2025-07-27,1490.16
CUST-0137816,2025-09-20,667.72
CUST-0137816,2025-10-25,1611.92
CUST-0137837,2025-11-02,1127.05
CUST-0137837,2025-11-27,1897.97
CUST-0137837,2025-12-25,1560.46
CUST-0137839,2025-02-17,1188.84
CUST-0137839,2025-04-28,2229.76
CUST-0137839,2025-07-08,150.0
CUST-0137839,2025-09-08,1553.88
CUST-0137850,2025-12-15,1243.72
CUST-0137850,2025-12-26,1712.85
CUST-0137850,2026-02-25,987.71
CUST-0137883,2025-11-20,519.33
